kode_bps,kode_dagri,nama_bps,nama_dagri
3329090022,33.29.17.2005,CIAWI,CIAWI
3329090023,33.29.17.2009,CIHAUR,CIHAUR
3329090024,33.29.17.2024,TEGALREJA,TEGALREJA
3329090010,33.29.17.2019,PARIREJA,PAREREJA
3329090025,33.29.17.2002,BANJAR LOR,BANJARLOR
3329100001,33.29.12.2020,RANDEGAN,RANDEGAN
3329100003,33.29.12.2009,KARANGSAMBUNG,KARANGSAMBUNG
3329100004,33.29.12.2015,NEGLA,NEGLA
3329100005,33.29.12.2003,BOJONGSARI,BOJONGSARI
3329100006,33.29.12.2008,KARANGJUNTI,KARANGJUNTI
3329100007,33.29.12.2022,RUNGKANG,RUNGKANG
3329100008,33.29.12.2004,DUKUHSALAM,DUKUHSALAM
3329100009,33.29.12.2001,BABAKAN,BABAKAN
3329100010,33.29.12.2006,KALIBUNTU,KALIBUNTU
3329100011,33.29.12.2011,KEDUNGNENG,KEDUNGNENG
3329100012,33.29.12.2021,RANDUSARI,RANDUSARI
3329100013,33.29.12.2002,BLUBUK,BLUBUK
3329100014,33.29.12.2016,PEKAUMAN,PEKAUMAN
3329100015,33.29.12.2013,LOSARI KIDUL,LOSARI KIDUL
3329100016,33.29.12.2014,LOSARI LOR,LOSARI LOR
3329100017,33.29.12.2010,KECIPIR,KECIPIR
3329100018,33.29.12.2017,PENGABEAN,PENGABEAN
3329100019,33.29.12.2012,LIMBANGAN,LIMBANGAN
3329100020,33.29.12.2018,PRAPAG KIDUL,PRAPAG KIDUL
3329100021,33.29.12.2007,KARANGDEMPEL,KARANGDEMPEL
3329100022,33.29.12.2019,PRAPAG LOR,PRAPAG LOR
3329100002,33.29.12.2005,JATI SAWIT,JATISAWIT
3329110001,33.29.13.2013,SARIREJA,SARIREJA
3329110004,33.29.13.2010,MUNDU,MUNDU
3329110005,33.29.13.2009,LUWUNGBATA,LUWUNGBATA
3329110006,33.29.13.2001,KARANGREJA,KARANGREJA
3329110007,33.29.13.2015,SIDAKATON,SIDAKATON
3329110008,33.29.13.2014,SENGON,SENGON
3329110009,33.29.13.2002,KEDAWUNG,KEDAWUNG
3329110010,33.29.13.2017,TEGONGAN,TEGONGAN
3329110011,33.29.13.2004,KEMURANG WETAN,KEMURANG WETAN
3329110012,33.29.13.2003,KEMURANG KULON,KEMURANG KULON
3329110013,33.29.13.2005,KRAKAHAN,KRAKAHAN
3329110014,33.29.13.2011,PEJAGAN,PEJAGAN
3329110015,33.29.13.2012,PENGARADAN,PENGARADAN
3329110016,33.29.13.2016,TANJUNG,TANJUNG
3329110018,33.29.13.2018,TENGGULI,TENGGULI
3329110002,33.29.13.2006,KUBANGPUTAT,KUPANGPUTAT
3329110003,33.29.13.2007,LUWUNG GEDE,LUWUNGGEDE
3329110017,33.29.13.2008,LEMAH ABANG,LEMAHABANG
3329120001,33.29.11.2006,KRADENAN,KRADENAN
3329120002,33.29.11.2012,SINDANGJAYA,SINDANGJAYA
3329120003,33.29.11.2011,PENDE,PENDE
3329120004,33.29.11.2009,KUBANGPARI,KUBANGPARI
3329120005,33.29.11.2003,CIKANDANG,CIKANDANG
3329120006,33.29.11.2002,CIGEDOG,CIGEDOG
3329120007,33.29.11.2001,CIAMPEL,CIAMPEL
3329120008,33.29.11.2004,JAGAPURA,JAGAPURA
3329120009,33.29.11.2007,KERSANA,KERSANA
3329120010,33.29.11.2005,KEMUKTEN,KEMUKTEN
3329120011,33.29.11.2008,KRAMATSAMPANG,KRAMATSAMPANG
3329120012,33.29.11.2010,LIMBANGAN,LIMBANGAN
3329120013,33.29.11.2013,SUTAMAJA,SUTAMAJA
3329130001,33.29.14.2019,TEGALGLAGAH,TEGALGLAGAH
3329130002,33.29.14.2015,PETUNJUNGAN,PETUNJUNGAN
3329130003,33.29.14.2010,JUBANG,JUBANG
3329130004,33.29.14.2008,DUKUHLO,DUKUHLO
3329130005,33.29.14.2007,CIPELEM,CIPELEM
3329130006,33.29.14.2002,BANJARATMA,BANJARATMA
3329130007,33.29.14.2018,SIWULUH,SIWULUH
3329130008,33.29.14.2013,LUWUNGRAGI,LUWUNGRAGI
3329130009,33.29.14.2001,BANGSRI,BANGSRI
3329130010,33.29.14.2017,RANCAWULUH,RANCAWULUH
3329130011,33.29.14.2005,BULUSARI,BULUSARI
3329130012,33.29.14.2011,KARANGSARI,KARANGSARI
3329130013,33.29.14.2012,KLUWUT,KLUWUT
3329130014,33.29.14.2004,BULAKPAREN,BULAKPAREN
3329130015,33.29.14.2006,CIMOHONG,CIMOHONG
3329130016,33.29.14.2009,GRINTING,GRINTING
3329130017,33.29.14.2003,BULAKAMBA,BULAKAMBA
3329130018,33.29.14.2014,PAKIJANGAN,PAKIJANGAN
3329130019,33.29.14.2016,PULOGADING,PULOGADING
3329140001,33.29.08.2019,TEGALGANDU,TEGALGANDU
3329140002,33.29.08.2004,JAGALEMPENI,JAGALEMPENI
3329140003,33.29.08.2001,GLONGGONG,GLONGGONG
3329140004,33.29.08.2016,SISALAM,SISALAM
3329140005,33.29.08.2009,LENGKONG,LENGKONG
3329140006,33.29.08.2018,TANJUNGSARI,TANJUNGSARI
3329140007,33.29.08.2017,SIWUNGKUK,SIWUNGKUK
3329140008,33.29.08.2002,DUKUHWRINGIN,DUKUHWRINGIN
3329140009,33.29.08.2015,SIGENTONG,SIGENTONG
3329140010,33.29.08.2014,SIDAMULYA,SIDAMULYA
3329140011,33.29.08.2020,WANASARI,WANASARI
3329140012,33.29.08.2013,SIASEM,SIASEM
3329140013,33.29.08.2007,KLAMPOK,KLAMPOK
3329140014,33.29.08.2010,PEBATAN,PEBATAN
3329140015,33.29.08.2011,PESANTUNAN,PESANTUNAN
3329140016,33.29.08.2005,KEBOLEDAN,KEBOLEDAN
3329140017,33.29.08.2008,KUPU,KUPU
3329140018,33.29.08.2003,DUMELING,DUMELING
3329140019,33.29.08.2006,KERTABESUKI,KERTABESUKI
3329140020,33.29.08.2012,SAWOJAJAR,SAWOJAJAR
3329150001,33.29.10.2005,SONGGOM,SONGGOM
3329150002,33.29.10.2010,SONGGOM LOR,SONGGOM LOR
3329150003,33.29.10.2008,GEGERKUNCI,GEGERKUNCI
3329150004,33.29.10.2009,JATIMAKMUR,JATIMAKMUR
3329150005,33.29.10.2003,JATIROKEH,JATIROKEH
3329150006,33.29.10.2001,CENANG,CENANG
3329150007,33.29.10.2007,WANATAWANG,WANATAWANG
3329150008,33.29.10.2006,WANACALA,WANACALA
3329150009,33.29.10.2004,KARANGSEMBUNG,KARANGSEMBUNG
3329150010,33.29.10.2002,DUKUHMAJA,DUKUHMAJA
3329160001,33.29.07.2009,KEBOGADUNG,KEBOGADUNG
3329160002,33.29.07.2010,KEBONAGUNG,KEBONAGUNG
3329160003,33.29.07.2015,KLAMPIS,KLAMPIS
3329160004,33.29.07.2012,KEMIRIAMBA,KEMIRIAMBA
3329160005,33.29.07.2004,JATIBARANG KIDUL,JATIBARANG KIDUL
3329160006,33.29.07.2008,KARANGLO,KARANGLO
3329160007,33.29.07.2021,TEGALWULUNG,TEGALWULUNG
3329160008,33.29.07.2005,JATIBARANG LOR,JATIBARANG LOR
3329160009,33.29.07.2018,PAMENGGER,PAMENGGER
3329160010,33.29.07.2014,KERTASINDUYASA,KERTASINDUYASA
3329160011,33.29.07.2003,JANEGARA,JANEGARA
3329160012,33.29.07.2013,KENDAWA,KENDAWA
3329160013,33.29.07.2016,KLIKIRAN,KLIKIRAN
3329160014,33.29.07.2001,BOJONG,BOJONG
3329160015,33.29.07.2002,BUARAN,BUARAN
3329160016,33.29.07.2011,KEDUNGTUKANG,KEDUNGTUKANG
3329160017,33.29.07.2020,RENGASBANDUNG,RENGASBANDUNG
3329160018,33.29.07.2022,TEMBELANG,TEMBELANG
3329160019,33.29.07.2019,PEDESLOHOR,PEDESLOHOR
3329160020,33.29.07.2017,KRAMAT,KRAMAT
3329160021,33.29.07.2007,KALIPUCANG,KALIPUCANG
3329160022,33.29.07.2006,KALIALANG,KALIALANG
3329170001,33.29.09.2016,PEMARON,PEMARON
3329170002,33.29.09.2006,KALIMATI,KALIMATI
3329170003,33.29.09.2010,LEMBARAWA,LEMBARAWA
3329170004,33.29.09.2009,KRASAK,KRASAK
3329170005,33.29.09.2013,PADASUGIH,PADASUGIH
3329170006,33.29.09.2023,WANGANDALEM,WANGANDALEM
3329170007,33.29.09.2022,TERLANGU,TERLANGU
3329170008,33.29.09.2017,PULOSARI,PULOSARI
3329170009,33.29.09.1002,BREBES,BREBES
3329170010,33.29.09.1003,GANDASULI,GANDASULI
3329170011,33.29.09.2001,BANJARANYAR,BANJARANYAR
3329170012,33.29.09.2004,KALIGANGSA KULON,KALIGANGSA KULON
3329170013,33.29.09.2005,KALIGANGSA WETAN,KALIGANGSA WETAN
3329170014,33.29.09.2019,RANDUSANGA WETAN,RANDUSANGA WETAN
3329170015,33.29.09.2018,RANDUSANGA KULON,RANDUSANGA KULON
3329170016,33.29.09.1012,LIMBANGAN WETAN,LIMBANGAN WETAN
3329170017,33.29.09.1011,LIMBANGAN KULON,LIMBANGAN KULON
3329170019,33.29.09.2020,SIGAMBIR,SIGAMBIR
3329170020,33.29.09.2014,PAGEJUGAN,PAGEJUGAN
3329170021,33.29.09.2008,KEDUNGUTER,KEDUNGUTER
3329170022,33.29.09.2021,TENGKI,TENGKI
3329170023,33.29.09.2007,KALIWLINGI,KALIWLINGI
3329170018,33.29.09.1015,PASAR BATANG,PASARBATANG
3371010002,33.71.01.1007,MAGERSARI,MAGERSARI
3371010004,33.71.01.1003,REJOWINANGUN SELATAN,REJOWINANGUN SELATAN
3371010005,33.71.01.1008,JURANGOMBO UTARA,JURANGOMBO UTARA
3371010006,33.71.01.1009,JURANGOMBO SELATAN,JURANGOMBO SELATAN
3371010007,33.71.01.1010,TIDAR UTARA,TIDAR UTARA
3371010008,33.71.01.1011,TIDAR SELATAN,TIDAR SELATAN
3371011001,33.71.03.1003,REJOWINANGUN UTARA,REJOWINANGUN UTARA
3371011002,33.71.03.1001,KEMIRIREJO,KEMIRIREJO
3371011003,33.71.03.1002,CACABAN,CACABAN
3371011004,33.71.03.1004,MAGELANG,MAGELANG
3371011005,33.71.03.1005,PANJANG,PANJANG
3371011006,33.71.03.1006,GELANGAN,GELANGAN
3371020004,33.71.02.1003,WATES,WATES
3371020005,33.71.02.1004,POTROBANGSAN,POTROBANGSAN
3371020006,33.71.02.1005,KEDUNGSARI,KEDUNGSARI
3371020008,33.71.02.1008,KRAMAT UTARA,KRAMAT UTARA
3371020009,33.71.02.1009,KRAMAT SELATAN,KRAMAT SELATAN
3372010010,33.72.01.1010,JAJAR,JAJAR
3372010001,33.72.01.1001,PAJANG,PAJANG
3372010002,33.72.01.1002,LAWEYAN,LAWEYAN
3372010003,33.72.01.1003,BUMI,BUMI
3372010004,33.72.01.1004,PANULARAN,PANULARAN
3372010005,33.72.01.1006,SRIWEDARI,SRIWEDARI
3372010006,33.72.01.1005,PENUMPING,PENUMPING
3372010007,33.72.01.1007,PURWOSARI,PURWOSARI
3372010008,33.72.01.1008,SONDAKAN,SONDAKAN
3372010009,33.72.01.1009,KERTEN,KERTEN
3372010011,33.72.01.1011,KARANGASEM,KARANGASEM
3372020001,33.72.02.1001,JOYOTAKAN,JOYOTAKAN
3372020002,33.72.02.1002,DANUKUSUMAN,DANUKUSUMAN
3372020003,33.72.02.1003,SERENGAN,SERENGAN
3372020004,33.72.02.1004,TIPES,TIPES
3372020005,33.72.02.1005,KRATONAN,KRATONAN
3372020006,33.72.02.1006,JAYENGAN,JAYENGAN
3372020007,33.72.02.1007,KEMLAYAN,KEMLAYAN
3372030001,33.72.03.1001,JOYOSURAN,JOYOSURAN
3372030002,33.72.03.1002,SEMANGGI,SEMANGGI
3372030004,33.72.03.1005,BALUWARTI,BALUWARTI
3372030005,33.72.03.1004,GAJAHAN,GAJAHAN
3372030006,33.72.03.1009,KAUMAN,KAUMAN
3372030009,33.72.03.1008,SANGKRAH,SANGKRAH
3372030003,33.72.03.1003,PASAR KLIWON,PASARKLIWON
3372030007,33.72.03.1006,KAMPUNG BARU,KAMPUNGBARU
3372030008,33.72.03.1007,KEDUNG LUMBU,KEDUNGLUMBU
3372040001,33.72.04.1001,KEPATIHAN KULON,KEPATIHAN KULON
3372040002,33.72.04.1002,KEPATIHAN WETAN,KEPATIHAN WETAN
3372040003,33.72.04.1003,SUDIROPRAJAN,SUDIROPRAJAN
3372040004,33.72.04.1004,GANDEKAN,GANDEKAN
3372040005,33.72.04.1005,SEWU,SEWU
3372040006,33.72.04.1006,PUCANGSAWIT,PUCANGSAWIT
3372040007,33.72.04.1007,JAGALAN,JAGALAN
3372040008,33.72.04.1008,PURWODININGRATAN,PURWODININGRATAN
3372040009,33.72.04.1009,TEGALHARJO,TEGALHARJO
3372040010,33.72.04.1010,JEBRES,JEBRES
3372040011,33.72.04.1011,MOJOSONGO,MOJOSONGO
3372050001,33.72.05.1010,MANGKUBUMEN,MANGKUBUMEN
3372050002,33.72.05.1007,TIMURAN,TIMURAN
3372050003,33.72.05.1006,KEPRABON,KEPRABON
3372050004,33.72.05.1008,KETELAN,KETELAN
3372050005,33.72.05.1009,PUNGGAWAN,PUNGGAWAN
3372050006,33.72.05.1005,KESTALAN,KESTALAN
3372050007,33.72.05.1004,SETABELAN,SETABELAN
3372050008,33.72.05.1003,GILINGAN,GILINGAN
3372050009,33.72.05.1011,MANAHAN,MANAHAN
3372050010,33.72.05.1012,SUMBER,SUMBER
3372050011,33.72.05.1002,NUSUKAN,NUSUKAN
3372050012,33.72.05.1001,KADIPIRO,KADIPIRO
3372050013,33.72.05.1013,BANYUANYAR,BANYUANYAR
3373010001,33.73.03.1001,NOBOREJO,NOBOREJO
3373010002,33.73.03.1006,CEBONGAN,CEBONGAN
3373010003,33.73.03.1005,RANDUACIR,RANDUACIR
3373010004,33.73.03.1002,LEDOK,LEDOK
3373010005,33.73.03.1003,TEGALREJO,TEGALREJO
3373010006,33.73.03.1004,KUMPULREJO,KUMPULREJO
3373020001,33.73.02.1006,TINGKIR TENGAH,TINGKIR TENGAH
3373020002,33.73.02.1005,TINGKIR LOR,TINGKIR LOR
3373020003,33.73.02.1004,KALIBENING,KALIBENING
3373020004,33.73.02.1003,SIDOREJO KIDUL,SIDOREJO KIDUL
3373020006,33.73.02.1002,GENDONGAN,GENDONGAN
3373020007,33.73.02.1001,KUTOWINANGUN KIDUL,KUTOWINANGUN KIDUL
3373020008,33.73.02.1007,KUTOWINANGUN LOR,KUTOWINANGUN LOR
3373030001,33.73.04.1001,KECANDRAN,KECANDRAN
3373030002,33.73.04.1002,DUKUH,DUKUH
3373030003,33.73.04.1003,MANGUNSARI,MANGUNSARI
3373030004,33.73.04.1004,KALICACING,KALICACING
3373040001,33.73.01.1006,PULUTAN,PULUTAN
3373040002,33.73.01.1001,BLOTONGAN,BLOTONGAN
3373040003,33.73.01.1002,SIDOREJO LOR,SIDOREJO LOR
3373040004,33.73.01.1003,SALATIGA,SALATIGA
3373040005,33.73.01.1004,BUGEL,BUGEL
3373040006,33.73.01.1005,KAUMAN KIDUL,KAUMAN KIDUL
3374010001,33.74.14.1001,CANGKIRAN,CANGKIRAN
3374010002,33.74.14.1002,BUBAKAN,BUBAKAN
3374010003,33.74.14.1003,KARANGMALANG,KARANGMALANG
3374010004,33.74.14.1004,POLAMAN,POLAMAN
3374010005,33.74.14.1005,PURWOSARI,PURWOSARI
3374010006,33.74.14.1006,TAMBANGAN,TAMBANGAN
3374010007,33.74.14.1013,JATISARI,JATISARI
3374010008,33.74.14.1008,MIJEN,MIJEN
3374010009,33.74.14.1009,JATIBARANG,JATIBARANG
3374010011,33.74.14.1014,PESANTREN,PESANTREN
3374010012,33.74.14.1011,NGADIRGO,NGADIRGO
3374010013,33.74.14.1007,WONOLOPO,WONOLOPO
3374010014,33.74.14.1012,WONOPLUMBON,WONOPLUMBON
3374010010,33.74.14.1010,KEDUNGPANI,KEDUNGPANE
3374020001,33.74.12.1004,GUNUNGPATI,GUNUNGPATI
3374020002,33.74.12.1003,PLALANGAN,PLALANGAN
3374020004,33.74.12.1001,PAKINTELAN,PAKINTELAN
3374020005,33.74.12.1002,MANGUNSARI,MANGUNSARI
3374020006,33.74.12.1008,PATEMON,PATEMON
3374020007,33.74.12.1007,NGIJO,NGIJO
3374020008,33.74.12.1005,NONGKOSAWIT,NONGKOSAWIT
3374020009,33.74.12.1012,CEPOKO,CEPOKO
3374020010,33.74.12.1013,JATIREJO,JATIREJO
3374020011,33.74.12.1016,KANDRI,KANDRI
3374020013,33.74.12.1015,KALISEGORO,KALISEGORO
3374020014,33.74.12.1009,SEKARAN,SEKARAN
3374020015,33.74.12.1010,SUKOREJO,SUKOREJO
3374020016,33.74.12.1011,SADENG,SADENG
3374020003,33.74.12.1014,SUMUREJO,SUMURREJO
3374020012,33.74.12.1006,PUNGANGAN,PONGANGAN
3374030001,33.74.11.1001,PUDAKPAYUNG,PUDAKPAYUNG
3374030002,33.74.11.1002,GEDAWANG,GEDAWANG
3374030003,33.74.11.1003,JABUNGAN,JABUNGAN
3374030004,33.74.11.1010,PADANGSARI,PADANGSARI
3374030005,33.74.11.1005,BANYUMANIK,BANYUMANIK
3374030006,33.74.11.1007,SRONDOL WETAN,SRONDOL WETAN
3374030007,33.74.11.1004,PEDALANGAN,PEDALANGAN
3374030008,33.74.11.1011,SUMURBOTO,SUMURBOTO
3374030009,33.74.11.1006,SRONDOL KULON,SRONDOL KULON
3374030010,33.74.11.1009,TINJOMOYO,TINJOMOYO
3374030011,33.74.11.1008,NGESREP,NGESREP
3374040001,33.74.09.1004,SAMPANGAN,SAMPANGAN
3374040004,33.74.09.1005,GAJAHMUNGKUR,GAJAHMUNGKUR
3374040005,33.74.09.1003,BENDAN NGISOR,BENDAN NGISOR
3374040006,33.74.09.1007,PETOMPON,PETOMPON
3374040007,33.74.09.1008,BENDUNGAN,BENDUNGAN
3374040008,33.74.09.1006,LEMPONGSARI,LEMPONGSARI
3374040002,33.74.09.1002,BENDAN DUWUR,BENDAN DHUWUR
3374040003,33.74.09.1001,KARANG REJO,KARANGREJO
3374050001,33.74.07.1002,BULUSTALAN,BULUSTALAN
3374050002,33.74.07.1003,BARUSARI,BARUSARI
3374050003,33.74.07.1001,RANDUSARI,RANDUSARI
3374050005,33.74.07.1005,PLEBURAN,PLEBURAN
3374050006,33.74.07.1006,WONODRI,WONODRI
3374050007,33.74.07.1007,PETERONGAN,PETERONGAN
3374050008,33.74.07.1009,LAMPER KIDUL,LAMPER KIDUL
3374050009,33.74.07.1008,LAMPER LOR,LAMPER LOR
3374050010,33.74.07.1010,LAMPER TENGAH,LAMPER TENGAH
3374050004,33.74.07.1004,MUGASSARI,MUGASARI
3374060001,33.74.08.1002,JATINGALEH,JATINGALEH
3374060002,33.74.08.1005,KARANGANYAR GUNUNG,KARANGANYAR GUNUNG
3374060003,33.74.08.1004,JOMBLANG,JOMBLANG
3374060004,33.74.08.1001,CANDI,CANDI
3374060005,33.74.08.1003,KALIWIRU,KALIWIRU
3374060007,33.74.08.1006,TEGALSARI,TEGALSARI
3374060006,33.74.08.1007,WONOTINGAL,WONOTINGGAL
3374070001,33.74.10.1002,ROWOSARI,ROWOSARI
3374070002,33.74.10.1001,METESEH,METESEH
3374070003,33.74.10.1005,KRAMAS,KRAMAS
3374070004,33.74.10.1006,TEMBALANG,TEMBALANG
3374070005,33.74.10.1004,BULUSAN,BULUSAN
3374070006,33.74.10.1003,MANGUNHARJO,MANGUNHARJO
3374070007,33.74.10.1011,SENDANGMULYO,SENDANGMULYO
3374070008,33.74.10.1012,SAMBIROTO,SAMBIROTO
3374070009,33.74.10.1007,JANGLI,JANGLI
3374070010,33.74.10.1008,TANDANG,TANDANG
3374070011,33.74.10.1009,KEDUNGMUNDU,KEDUNGMUNDU
3374070012,33.74.10.1010,SENDANGGUWO,SENDANGGUWO
3374080001,33.74.06.1007,GEMAH,GEMAH
3374080002,33.74.06.1008,PEDURUNGAN KIDUL,PEDURUNGAN KIDUL
3374080004,33.74.06.1001,PENGGARON KIDUL,PENGGARON KIDUL
3374080005,33.74.06.1009,PEDURUNGAN LOR,PEDURUNGAN LOR
3374080006,33.74.06.1002,TLOGOMULYO,TLOGOMULYO
3374080007,33.74.06.1010,PEDURUNGAN TENGAH,PEDURUNGAN TENGAH
3374080008,33.74.06.1011,PALEBON,PALEBON
3374080009,33.74.06.1012,KALICARI,KALICARI
3374080010,33.74.06.1004,TLOGOSARI KULON,TLOGOSARI KULON
3374080011,33.74.06.1003,TLOGOSARI WETAN,TLOGOSARI WETAN
3374080012,33.74.06.1005,MUKTIHARJO KIDUL,MUKTIHARJO KIDUL
3374080003,33.74.06.1006,PLAMONGAN SARI,PLAMONGANSARI
3374090001,33.74.05.1009,MUKTIHARJO LOR,MUKTIHARJO LOR
3374090002,33.74.05.1006,GEBANGSARI,GEBANGSARI
3374090003,33.74.05.1004,GENUKSARI,GENUKSARI
3374090004,33.74.05.1010,BANGETAYU KULON,BANGETAYU KULON
3374090005,33.74.05.1011,BANGETAYU WETAN,BANGETAYU WETAN
3374090006,33.74.05.1001,SEMBUNGHARJO,SEMBUNGHARJO
3374090007,33.74.05.1008,PENGGARON LOR,PENGGARON LOR
3374090008,33.74.05.1002,KUDU,KUDU
3374090009,33.74.05.1003,KARANGROTO,KARANGROTO
3374090010,33.74.05.1005,BANJARDOWO,BANJARDOWO
3374090011,33.74.05.1007,TRIMULYO,TRIMULYO
3374090012,33.74.05.1013,TERBOYO WETAN,TERBOYO WETAN
3374090013,33.74.05.1012,TERBOYO KULON,TERBOYO KULON
3374100001,33.74.04.1006,PANDEAN LAMPER,PANDEAN LAMPER
3374100002,33.74.04.1007,GAYAMSARI,GAYAMSARI
3374100003,33.74.04.1005,SIWALAN,SIWALAN
3374100004,33.74.04.1004,SAMBIREJO,SAMBIREJO
3374100006,33.74.04.1002,KALIGAWE,KALIGAWE
3374100007,33.74.04.1001,TAMBAKREJO,TAMBAKREJO
3374100005,33.74.04.1003,SAWAHBESAR,SAWAH BESAR
3374110001,33.74.03.1009,KARANGTURI,KARANGTURI
3374110002,33.74.03.1010,KARANGTEMPEL,KARANGTEMPEL
3374110003,33.74.03.1008,REJOSARI,REJOSARI
3374110004,33.74.03.1007,SARIREJO,SARIREJO
3374110005,33.74.03.1004,KEBONAGUNG,KEBONAGUNG
3374110006,33.74.03.1006,BUGANGAN,BUGANGAN
3374110007,33.74.03.1005,MLATIHARJO,MLATIHARJO
3374110008,33.74.03.1003,MLATIBARU,MLATIBARU
3374110009,33.74.03.1002,REJOMULYO,REJOMULYO
3374110010,33.74.03.1001,KEMIJEN,KEMIJEN
3374120001,33.74.02.1002,BULU LOR,BULU LOR
3374120002,33.74.02.1003,PLOMBOKAN,PLOMBOKAN
3374120003,33.74.02.1007,PANGGUNG KIDUL,PANGGUNG KIDUL
3374120004,33.74.02.1006,PANGGUNG LOR,PANGGUNG LOR
3374120005,33.74.02.1005,KUNINGAN,KUNINGAN
3374120006,33.74.02.1004,PURWOSARI,PURWOSARI
3374120007,33.74.02.1009,DADAPSARI,DADAPSARI
3374120008,33.74.02.1001,BANDARHARJO,BANDARHARJO
3374120009,33.74.02.1008,TANJUNGMAS,TANJUNG MAS
3374130001,33.74.01.1013,PEKUNDEN,PEKUNDEN
3374130003,33.74.01.1003,JAGALAN,JAGALAN
3374130004,33.74.01.1002,BRUMBUNGAN,BRUMBUNGAN
3374130005,33.74.01.1001,MIROTO,MIROTO
3374130006,33.74.01.1005,GABAHAN,GABAHAN
3374130007,33.74.01.1004,KRANGGAN,KRANGGAN
3374130008,33.74.01.1011,PURWODINATAN,PURWODINATAN
3374130009,33.74.01.1010,KAUMAN,KAUMAN
3374130010,33.74.01.1009,BANGUNHARJO,BANGUNHARJO
3374130011,33.74.01.1006,KEMBANGSARI,KEMBANGSARI
3374130012,33.74.01.1008,PANDANSARI,PANDANSARI
3374130013,33.74.01.1007,SEKAYU,SEKAYU
3374130002,33.74.01.1012,KARANGKIDUL,KARANG KIDUL
3374130014,33.74.01.1014,PENDRIKAN KIDUL,PINDRIKAN KIDUL
3374130015,33.74.01.1015,PENDRIKAN LOR,PINDRIKAN LOR
3374140001,33.74.13.1016,KEMBANGARUM,KEMBANGARUM
3374140002,33.74.13.1002,MANYARAN,MANYARAN
3374140004,33.74.13.1008,BONGSARI,BONGSARI
3374140005,33.74.13.1009,BOJONGSALAMAN,BOJONGSALAMAN
3374140006,33.74.13.1011,CABEAN,CABEAN
3374140007,33.74.13.1010,SALAMANMLOYO,SALAMANMLOYO
3374140008,33.74.13.1007,GISIKDRONO,GISIKDRONO
3374140009,33.74.13.1006,KALIBANTENG KIDUL,KALIBANTENG KIDUL
3374140010,33.74.13.1005,KALIBANTENG KULON,KALIBANTENG KULON
3374140011,33.74.13.1003,KRAPYAK,KRAPYAK
3374140013,33.74.13.1014,TAWANGSARI,TAWANGSARI
3374140015,33.74.13.1013,KROBOKAN,KROBOKAN
3374140016,33.74.13.1015,TAWANGMAS,TAWANGMAS
3374140003,33.74.13.1001,NGEMPLAKSIMONGAN,NGEMPLAK SIMONGAN
3374140012,33.74.13.1004,TAMBAK HARJO,TAMBAKHARJO
3374140014,33.74.13.1012,KARANG AYU,KARANGAYU
3374150001,33.74.16.1001,JERAKAH,JERAKAH
3374150002,33.74.16.1002,TUGUREJO,TUGUREJO
3374150003,33.74.16.1003,KARANGANYAR,KARANGANYAR
3374150005,33.74.16.1005,MANGKANG WETAN,MANGKANG WETAN
3374150006,33.74.16.1007,MANGUNHARJO,MANGUNHARJO
3374150007,33.74.16.1006,MANGKANG KULON,MANGKANG KULON
3374150004,33.74.16.1004,RANDU GARUT,RANDUGARUT
3374160001,33.74.15.1002,PODOREJO,PODOREJO
3374160002,33.74.15.1010,WATES,WATES
3374160004,33.74.15.1007,NGALIYAN,NGALIYAN
3374160005,33.74.15.1006,BAMBANKEREP,BAMBANKEREP
3374160006,33.74.15.1005,KALIPANCUR,KALIPANCUR
3374160007,33.74.15.1004,PURWOYOSO,PURWOYOSO
3374160008,33.74.15.1008,TAMBAKAJI,TAMBAKAJI
3374160009,33.74.15.1001,GONDORIYO,GONDORIYO
3374160010,33.74.15.1009,WONOSARI,WONOSARI
3374160003,33.74.15.1003,BRINGIN,BERINGIN
3375010004,33.75.01.1002,MEDONO,MEDONO
3375010007,33.75.01.1003,PODOSUGIH,PODOSUGIH
3375010010,33.75.01.1009,TIRTO,TIRTO
3375010014,33.75.01.1012,PRINGREJO,PRINGREJO
3375010015,33.75.01.1004,SAPURO KEBULEN,SAPURO KEBULEN
3375010016,33.75.01.1006,BENDAN KERGON,BENDAN KERGON
3375010017,33.75.01.1008,PASIRKRATONKRAMAT,PASIRKRATONKRAMAT
3375020007,33.75.02.1004,KAUMAN,KAUMAN
3375020010,33.75.02.1007,PONCOL,PONCOL
3375020011,33.75.02.1008,KLEGO,KLEGO
3375020013,33.75.02.1009,GAMER,GAMER
3375020014,33.75.02.1002,NOYONTAANSARI,NOYONTAANSARI
3375020015,33.75.02.1010,SETONO,SETONO
3375020016,33.75.02.1012,KALI BAROS,KALI BAROS
3375030005,33.75.04.1004,JENGGOT,JENGGOT
3375030012,33.75.04.1002,BANYURIP,BANYURIP
3375030013,33.75.04.1003,BUARAN KRADENAN,BUARAN KRADENAN
3375030014,33.75.04.1006,KURIPAN KERTOHARJO,KURIPAN KERTOHARJO
3375030015,33.75.04.1008,KURIPAN YOSOREJO,KURIPAN YOSOREJO
3375030016,33.75.04.1010,SOKODUWET,SOKODUWET
3375040004,33.75.03.1009,BANDENGAN,BANDENGAN
3375040006,33.75.03.1004,PANJANG WETAN,PANJANG WETAN
