kode_1961,nama_1961,kode_1971,nama_1971,kode_1980,nama_1980,kode_1990,nama_1990,kode_2000,nama_2000,kode_20102,nama_20102,kode_20111,nama_20111,kode_20112,nama_20112,kode_20121,nama_20121,kode_20122,nama_20122,kode_20131,nama_20131,kode_20132,nama_20132,kode_20141,nama_20141,kode_20142,nama_20142,kode_20151,nama_20151,kode_20152,nama_20152,kode_20161,nama_20161,kode_20162,nama_20162,kode_20171,nama_20171,kode_20172,nama_20172,kode_20181,nama_20181
603,TG. KAJRANG TI. BETUNG,804,TANDJUNG KARANG,804,KOTA TANJUNG KARANG,1871,BANDAR LAMPUNG,1871,KOTA BANDAR LAMPUNG,1871,BANDAR LAMPUNG,1871,BANDAR LAMPUNG,1871,BANDAR LAMPUNG,1871,BANDAR LAMPUNG,1871,BANDAR LAMPUNG,1871,BANDAR LAMPUNG,1871,BANDAR LAMPUNG,1871,BANDAR LAMPUNG,1871,BANDAR LAMPUNG,1871,BANDAR LAMPUNG,1871,BANDAR LAMPUNG,1871,BANDAR LAMPUNG,1871,BANDAR LAMPUNG,1871,BANDAR LAMPUNG,1871,BANDAR LAMPUNG,1871,BANDAR LAMPUNG
615,LAMPUNG TENGAH,802,LAMPUNG TENGAH,802,LAMPUNG TENGAH,1802,LAMPUNG TENGAH,1872,KOTA METRO,1872,METRO,1872,METRO,1872,METRO,1872,METRO,1872,METRO,1872,METRO,1872,METRO,1872,METRO,1872,METRO,1872,METRO,1872,METRO,1872,METRO,1872,METRO,1872,METRO,1872,METRO,1872,METRO
612,BENGKULU SELATAN,701,BENGKULU SELATAN,701,BENGKULU SELATAN,1701,BENGKULU SELATAN,1701,BENGKULU SELATAN,1701,BENGKULU SELATAN,1701,BENGKULU SELATAN,1701,BENGKULU SELATAN,1701,BENGKULU SELATAN,1701,BENGKULU SELATAN,1701,BENGKULU SELATAN,1701,BENGKULU SELATAN,1701,BENGKULU SELATAN,1701,BENGKULU SELATAN,1701,BENGKULU SELATAN,1701,BENGKULU SELATAN,1701,BENGKULU SELATAN,1701,BENGKULU SELATAN,1701,BENGKULU SELATAN,1701,BENGKULU SELATAN,1701,BENGKULU SELATAN
613,REDJANG LEBONG,702,PEDJANG LEBONG,702,REJANG LEBONG,1702,REJANG LEBONG,1702,REJANG LEBONG,1702,REJANG LEBONG,1702,REJANG LEBONG,1702,REJANG LEBONG,1702,REJANG LEBONG,1702,REJANG LEBONG,1702,REJANG LEBONG,1702,REJANG LEBONG,1702,REJANG LEBONG,1702,REJANG LEBONG,1702,REJANG LEBONG,1702,REJANG LEBONG,1702,REJANG LEBONG,1702,REJANG LEBONG,1702,REJANG LEBONG,1702,REJANG LEBONG,1702,REJANG LEBONG
610,BENGKULU UTARA,703,BENGKULU UTARA,703,BENGKULU UTARA,1703,BENGKULU UTARA,1703,BENGKULU UTARA,1703,BENGKULU UTARA,1703,BENGKULU UTARA,1703,BENGKULU UTARA,1703,BENGKULU UTARA,1703,BENGKULU UTARA,1703,BENGKULU UTARA,1703,BENGKULU UTARA,1703,BENGKULU UTARA,1703,BENGKULU UTARA,1703,BENGKULU UTARA,1703,BENGKULU UTARA,1703,BENGKULU UTARA,1703,BENGKULU UTARA,1703,BENGKULU UTARA,1703,BENGKULU UTARA,1703,BENGKULU UTARA
612,BENGKULU SELATAN,701,BENGKULU SELATAN,701,BENGKULU SELATAN,1701,BENGKULU SELATAN,1701,BENGKULU SELATAN,1704,KAUR,1704,KAUR,1704,KAUR,1704,KAUR,1704,KAUR,1704,KAUR,1704,KAUR,1704,KAUR,1704,KAUR,1704,KAUR,1704,KAUR,1704,KAUR,1704,KAUR,1704,KAUR,1704,KAUR,1704,KAUR
612,BENGKULU SELATAN,701,BENGKULU SELATAN,701,BENGKULU SELATAN,1701,BENGKULU SELATAN,1701,BENGKULU SELATAN,1705,SELUMA,1705,SELUMA,1705,SELUMA,1705,SELUMA,1705,SELUMA,1705,SELUMA,1705,SELUMA,1705,SELUMA,1705,SELUMA,1705,SELUMA,1705,SELUMA,1705,SELUMA,1705,SELUMA,1705,SELUMA,1705,SELUMA,1705,SELUMA
610,BENGKULU UTARA,703,BENGKULU UTARA,703,BENGKULU UTARA,1703,BENGKULU UTARA,1703,BENGKULU UTARA,1706,MUKOMUKO,1706,MUKOMUKO,1706,MUKOMUKO,1706,MUKOMUKO,1706,MUKOMUKO,1706,MUKOMUKO,1706,MUKOMUKO,1706,MUKOMUKO,1706,MUKOMUKO,1706,MUKOMUKO,1706,MUKOMUKO,1706,MUKOMUKO,1706,MUKOMUKO,1706,MUKOMUKO,1706,MUKOMUKO,1706,MUKOMUKO
613,REDJANG LEBONG,702,PEDJANG LEBONG,702,REJANG LEBONG,1702,REJANG LEBONG,1702,REJANG LEBONG,1707,LEBONG,1707,LEBONG,1707,LEBONG,1707,LEBONG,1707,LEBONG,1707,LEBONG,1707,LEBONG,1707,LEBONG,1707,LEBONG,1707,LEBONG,1707,LEBONG,1707,LEBONG,1707,LEBONG,1707,LEBONG,1707,LEBONG,1707,LEBONG
613,REDJANG LEBONG,702,PEDJANG LEBONG,702,REJANG LEBONG,1702,REJANG LEBONG,1702,REJANG LEBONG,1708,KEPAHIANG,1708,KEPAHIANG,1708,KEPAHIANG,1708,KEPAHIANG,1708,KEPAHIANG,1708,KEPAHIANG,1708,KEPAHIANG,1708,KEPAHIANG,1708,KEPAHIANG,1708,KEPAHIANG,1708,KEPAHIANG,1708,KEPAHIANG,1708,KEPAHIANG,1708,KEPAHIANG,1708,KEPAHIANG,1708,KEPAHIANG
610,BENGKULU UTARA,703,BENGKULU UTARA,703,BENGKULU UTARA,1703,BENGKULU UTARA,1703,BENGKULU UTARA,1709,BENGKULU TENGAH,1709,BENGKULU TENGAH,1709,BENGKULU TENGAH,1709,BENGKULU TENGAH,1709,BENGKULU TENGAH,1709,BENGKULU TENGAH,1709,BENGKULU TENGAH,1709,BENGKULU TENGAH,1709,BENGKULU TENGAH,1709,BENGKULU TENGAH,1709,BENGKULU TENGAH,1709,BENGKULU TENGAH,1709,BENGKULU TENGAH,1709,BENGKULU TENGAH,1709,BENGKULU TENGAH,1709,BENGKULU TENGAH
602,BENGKULU,704,BENGKULU,704,KOTA BENGKULU,1771,BENGKULU,1771,KOTA BENGKULU,1771,BENGKULU,1771,BENGKULU,1771,BENGKULU,1771,BENGKULU,1771,BENGKULU,1771,BENGKULU,1771,BENGKULU,1771,BENGKULU,1771,BENGKULU,1771,BENGKULU,1771,BENGKULU,1771,BENGKULU,1771,BENGKULU,1771,BENGKULU,1771,BENGKULU,1771,BENGKULU
607,OGAN KOMERING ULU,601,OGAN KOMERING ULU,601,OGAN KOMERING ULU,1601,OGAN KOMERING ULU,1601,OGAN KOMERING ULU,1601,OGAN KOMERING ULU,1601,OGAN KOMERING ULU,1601,OGAN KOMERING ULU,1601,OGAN KOMERING ULU,1601,OGAN KOMERING ULU,1601,OGAN KOMERING ULU,1601,OGAN KOMERING ULU,1601,OGAN KOMERING ULU,1601,OGAN KOMERING ULU,1601,OGAN KOMERING ULU,1601,OGAN KOMERING ULU,1601,OGAN KOMERING ULU,1601,OGAN KOMERING ULU,1601,OGAN KOMERING ULU,1601,OGAN KOMERING ULU,1601,OGAN KOMERING ULU
606,OGAN KOMERING ILIR,602,OGAN KOMERING ILIR,602,OGAN KOMERING ILIR,1602,OGAN KOMERING HILIR,1602,OGAN KOMERING ILIR,1602,OGAN KOMERING ILIR,1602,OGAN KOMERING ILIR,1602,OGAN KOMERING ILIR,1602,OGAN KOMERING ILIR,1602,OGAN KOMERING ILIR,1602,OGAN KOMERING ILIR,1602,OGAN KOMERING ILIR,1602,OGAN KOMERING ILIR,1602,OGAN KOMERING ILIR,1602,OGAN KOMERING ILIR,1602,OGAN KOMERING ILIR,1602,OGAN KOMERING ILIR,1602,OGAN KOMERING ILIR,1602,OGAN KOMERING ILIR,1602,OGAN KOMERING ILIR,1602,OGAN KOMERING ILIR
608,MUARA ENIN,603,MUARA ENIM,603,MUARA ENIM (LIOT),1603,MUARA ENIM (LIOT),1603,MUARA ENIM (LIOT),1603,MUARA ENIM,1603,MUARA ENIM,1603,MUARA ENIM,1603,MUARA ENIM,1603,MUARA ENIM,1603,MUARA ENIM,1603,MUARA ENIM,1603,MUARA ENIM,1603,MUARA ENIM,1603,MUARA ENIM,1603,MUARA ENIM,1603,MUARA ENIM,1603,MUARA ENIM,1603,MUARA ENIM,1603,MUARA ENIM,1603,MUARA ENIM
609,LAHAT,604,LAHAT,604,LAHAT,1604,LAHAT,1604,LAHAT,1604,LAHAT,1604,LAHAT,1604,LAHAT,1604,LAHAT,1604,LAHAT,1604,LAHAT,1604,LAHAT,1604,LAHAT,1604,LAHAT,1604,LAHAT,1604,LAHAT,1604,LAHAT,1604,LAHAT,1604,LAHAT,1604,LAHAT,1604,LAHAT
611,MUSI RAWAS,605,MUSI RAWAS,605,MUSI RAWAS,1605,MUSI RAWAS,1605,MUSI RAWAS,1605,MUSI RAWAS,1605,MUSI RAWAS,1605,MUSI RAWAS,1605,MUSI RAWAS,1605,MUSI RAWAS,1605,MUSI RAWAS,1605,MUSI RAWAS,1605,MUSI RAWAS,1605,MUSI RAWAS,1605,MUSI RAWAS,1605,MUSI RAWAS,1605,MUSI RAWAS,1605,MUSI RAWAS,1605,MUSI RAWAS,1605,MUSI RAWAS,1605,MUSI RAWAS
605,MUSI BANYUASIN,606,MUSI BANYUASIN,606,MUSI BANYU ASIN,1606,MUSI BANYUASIN,1606,MUSI BANYUASIN,1606,MUSI BANYUASIN,1606,MUSI BANYUASIN,1606,MUSI BANYUASIN,1606,MUSI BANYUASIN,1606,MUSI BANYUASIN,1606,MUSI BANYUASIN,1606,MUSI BANYUASIN,1606,MUSI BANYUASIN,1606,MUSI BANYUASIN,1606,MUSI BANYUASIN,1606,MUSI BANYUASIN,1606,MUSI BANYUASIN,1606,MUSI BANYUASIN,1606,MUSI BANYUASIN,1606,MUSI BANYUASIN,1606,MUSI BANYUASIN
605,MUSI BANYUASIN,606,MUSI BANYUASIN,606,MUSI BANYU ASIN,1606,MUSI BANYUASIN,1606,MUSI BANYUASIN,1607,BANYU ASIN,1607,BANYU ASIN,1607,BANYU ASIN,1607,BANYU ASIN,1607,BANYU ASIN,1607,BANYU ASIN,1607,BANYU ASIN,1607,BANYU ASIN,1607,BANYU ASIN,1607,BANYU ASIN,1607,BANYU ASIN,1607,BANYU ASIN,1607,BANYU ASIN,1607,BANYU ASIN,1607,BANYU ASIN,1607,BANYU ASIN
607,OGAN KOMERING ULU,601,OGAN KOMERING ULU,601,OGAN KOMERING ULU,1601,OGAN KOMERING ULU,1601,OGAN KOMERING ULU,1608,OGAN KOMERING ULU SELATAN,1608,OGAN KOMERING ULU SELATAN,1608,OGAN KOMERING ULU SELATAN,1608,OGAN KOMERING ULU SELATAN,1608,OGAN KOMERING ULU SELATAN,1608,OGAN KOMERING ULU SELATAN,1608,OGAN KOMERING ULU SELATAN,1608,OGAN KOMERING ULU SELATAN,1608,OGAN KOMERING ULU SELATAN,1608,OGAN KOMERING ULU SELATAN,1608,OGAN KOMERING ULU SELATAN,1608,OGAN KOMERING ULU SELATAN,1608,OGAN KOMERING ULU SELATAN,1608,OGAN KOMERING ULU SELATAN,1608,OGAN KOMERING ULU SELATAN,1608,OGAN KOMERING ULU SELATAN
607,OGAN KOMERING ULU,601,OGAN KOMERING ULU,601,OGAN KOMERING ULU,1601,OGAN KOMERING ULU,1601,OGAN KOMERING ULU,1609,OGAN KOMERING ULU TIMUR,1609,OGAN KOMERING ULU TIMUR,1609,OGAN KOMERING ULU TIMUR,1609,OGAN KOMERING ULU TIMUR,1609,OGAN KOMERING ULU TIMUR,1609,OGAN KOMERING ULU TIMUR,1609,OGAN KOMERING ULU TIMUR,1609,OGAN KOMERING ULU TIMUR,1609,OGAN KOMERING ULU TIMUR,1609,OGAN KOMERING ULU TIMUR,1609,OGAN KOMERING ULU TIMUR,1609,OGAN KOMERING ULU TIMUR,1609,OGAN KOMERING ULU TIMUR,1609,OGAN KOMERING ULU TIMUR,1609,OGAN KOMERING ULU TIMUR,1609,OGAN KOMERING ULU TIMUR
606,OGAN KOMERING ILIR,602,OGAN KOMERING ILIR,602,OGAN KOMERING ILIR,1602,OGAN KOMERING HILIR,1602,OGAN KOMERING ILIR,1610,OGAN ILIR,1610,OGAN ILIR,1610,OGAN ILIR,1610,OGAN ILIR,1610,OGAN ILIR,1610,OGAN ILIR,1610,OGAN ILIR,1610,OGAN ILIR,1610,OGAN ILIR,1610,OGAN ILIR,1610,OGAN ILIR,1610,OGAN ILIR,1610,OGAN ILIR,1610,OGAN ILIR,1610,OGAN ILIR,1610,OGAN ILIR
609,LAHAT,604,LAHAT,604,LAHAT,1604,LAHAT,1604,LAHAT,1611,EMPAT LAWANG,1611,EMPAT LAWANG,1611,EMPAT LAWANG,1611,EMPAT LAWANG,1611,EMPAT LAWANG,1611,EMPAT LAWANG,1611,EMPAT LAWANG,1611,EMPAT LAWANG,1611,EMPAT LAWANG,1611,EMPAT LAWANG,1611,EMPAT LAWANG,1611,EMPAT LAWANG,1611,EMPAT LAWANG,1611,EMPAT LAWANG,1611,EMPAT LAWANG,1611,EMPAT LAWANG
608,MUARA ENIN,603,MUARA ENIM,603,MUARA ENIM (LIOT),1603,MUARA ENIM (LIOT),1603,MUARA ENIM (LIOT),1603,MUARA ENIM,1603,MUARA ENIM,1603,MUARA ENIM,1603,MUARA ENIM,1603,MUARA ENIM,1612,PENUKAL ABAB LEMATANG ILIR,1612,PENUKAL ABAB LEMATANG ILIR,1612,PENUKAL ABAB LEMATANG ILIR,1612,PENUKAL ABAB LEMATANG ILIR,1612,PENUKAL ABAB LEMATANG ILIR,1612,PENUKAL ABAB LEMATANG ILIR,1612,PENUKAL ABAB LEMATANG ILIR,1612,PENUKAL ABAB LEMATANG ILIR,1612,PENUKAL ABAB LEMATANG ILIR,1612,PENUKAL ABAB LEMATANG ILIR,1612,PENUKAL ABAB LEMATANG ILIR
611,MUSI RAWAS,605,MUSI RAWAS,605,MUSI RAWAS,1605,MUSI RAWAS,1605,MUSI RAWAS,1605,MUSI RAWAS,1605,MUSI RAWAS,1605,MUSI RAWAS,1605,MUSI RAWAS,1605,MUSI RAWAS,1605,MUSI RAWAS,1613,MUSI RAWAS UTARA,1613,MUSI RAWAS UTARA,1613,MUSI RAWAS UTARA,1613,MUSI RAWAS UTARA,1613,MUSI RAWAS UTARA,1613,MUSI RAWAS UTARA,1613,MUSI RAWAS UTARA,1613,MUSI RAWAS UTARA,1613,MUSI RAWAS UTARA,1613,MUSI RAWAS UTARA
601,PALEMBANG,609,PALEMBANG,609,KOTA PALEMBANG,1671,PALEMBANG,1671,KOTA PALEMBANG,1671,PALEMBANG,1671,PALEMBANG,1671,PALEMBANG,1671,PALEMBANG,1671,PALEMBANG,1671,PALEMBANG,1671,PALEMBANG,1671,PALEMBANG,1671,PALEMBANG,1671,PALEMBANG,1671,PALEMBANG,1671,PALEMBANG,1671,PALEMBANG,1671,PALEMBANG,1671,PALEMBANG,1671,PALEMBANG
608,MUARA ENIN,603,MUARA ENIM,603,MUARA ENIM (LIOT),1603,MUARA ENIM (LIOT),1603,MUARA ENIM (LIOT),1672,PRABUMULIH,1672,PRABUMULIH,1672,PRABUMULIH,1672,PRABUMULIH,1672,PRABUMULIH,1672,PRABUMULIH,1672,PRABUMULIH,1672,PRABUMULIH,1672,PRABUMULIH,1672,PRABUMULIH,1672,PRABUMULIH,1672,PRABUMULIH,1672,PRABUMULIH,1672,PRABUMULIH,1672,PRABUMULIH,1672,PRABUMULIH
609,LAHAT,604,LAHAT,604,LAHAT,1604,LAHAT,1604,LAHAT,1673,PAGAR ALAM,1673,PAGAR ALAM,1673,PAGAR ALAM,1673,PAGAR ALAM,1673,PAGAR ALAM,1673,PAGAR ALAM,1673,PAGAR ALAM,1673,PAGAR ALAM,1673,PAGAR ALAM,1673,PAGAR ALAM,1673,PAGAR ALAM,1673,PAGAR ALAM,1673,PAGAR ALAM,1673,PAGAR ALAM,1673,PAGAR ALAM,1673,PAGAR ALAM
611,MUSI RAWAS,605,MUSI RAWAS,605,MUSI RAWAS,1605,MUSI RAWAS,1605,MUSI RAWAS,1674,LUBUK LINGGAU,1674,LUBUK LINGGAU,1674,LUBUK LINGGAU,1674,LUBUKLINGGAU,1674,LUBUKLINGGAU,1674,LUBUKLINGGAU,1674,LUBUKLINGGAU,1674,LUBUKLINGGAU,1674,LUBUKLINGGAU,1674,LUBUKLINGGAU,1674,LUBUKLINGGAU,1674,LUBUKLINGGAU,1674,LUBUKLINGGAU,1674,LUBUKLINGGAU,1674,LUBUKLINGGAU,1674,LUBUKLINGGAU
704,KERINTJI,501,KERINTJI,501,KERINCI,1501,KERINCI,1501,KERINCI,1501,KERINCI,1501,KERINCI,1501,KERINCI,1501,KERINCI,1501,KERINCI,1501,KERINCI,1501,KERINCI,1501,KERINCI,1501,KERINCI,1501,KERINCI,1501,KERINCI,1501,KERINCI,1501,KERINCI,1501,KERINCI,1501,KERINCI,1501,KERINCI
703,MERANGIN,502,BANGKO SAROLANGUN,502,SARKO,1503,SAROLANGUN BANGKO,1502,MERANGIN,1502,MERANGIN,1502,MERANGIN,1502,MERANGIN,1502,MERANGIN,1502,MERANGIN,1502,MERANGIN,1502,MERANGIN,1502,MERANGIN,1502,MERANGIN,1502,MERANGIN,1502,MERANGIN,1502,MERANGIN,1502,MERANGIN,1502,MERANGIN,1502,MERANGIN,1502,MERANGIN
703,MERANGIN,502,BANGKO SAROLANGUN,502,SARKO,1503,SAROLANGUN BANGKO,1503,SAROLANGUN,1503,SAROLANGUN,1503,SAROLANGUN,1503,SAROLANGUN,1503,SAROLANGUN,1503,SAROLANGUN,1503,SAROLANGUN,1503,SAROLANGUN,1503,SAROLANGUN,1503,SAROLANGUN,1503,SAROLANGUN,1503,SAROLANGUN,1503,SAROLANGUN,1503,SAROLANGUN,1503,SAROLANGUN,1503,SAROLANGUN,1503,SAROLANGUN
702,BATANGHARI,503,BATANGHARI,503,BATANG HARI,1504,BATANGHARI,1504,BATANG HARI,1504,BATANG HARI,1504,BATANG HARI,1504,BATANG HARI,1504,BATANG HARI,1504,BATANG HARI,1504,BATANG HARI,1504,BATANG HARI,1504,BATANG HARI,1504,BATANG HARI,1504,BATANG HARI,1504,BATANG HARI,1504,BATANG HARI,1504,BATANG HARI,1504,BATANG HARI,1504,BATANG HARI,1504,BATANG HARI
702,BATANGHARI,503,BATANGHARI,503,BATANG HARI,1504,BATANGHARI,1505,MUARO JAMBI,1505,MUARO JAMBI,1505,MUARO JAMBI,1505,MUARO JAMBI,1505,MUARO JAMBI,1505,MUARO JAMBI,1505,MUARO JAMBI,1505,MUARO JAMBI,1505,MUARO JAMBI,1505,MUARO JAMBI,1505,MUARO JAMBI,1505,MUARO JAMBI,1505,MUARO JAMBI,1505,MUARO JAMBI,1505,MUARO JAMBI,1505,MUARO JAMBI,1505,MUARO JAMBI
702,BATANGHARI,504,TANDJUNG DJABUNG,504,TANJUNG JABUNG,1505,TANJUNG JABUNG,1506,TANJUNG JABUNG TIMUR,1506,TANJUNG JABUNG TIMUR,1506,TANJUNG JABUNG TIMUR,1506,TANJUNG JABUNG TIMUR,1506,TANJUNG JABUNG TIMUR,1506,TANJUNG JABUNG TIMUR,1506,TANJUNG JABUNG TIMUR,1506,TANJUNG JABUNG TIMUR,1506,TANJUNG JABUNG TIMUR,1506,TANJUNG JABUNG TIMUR,1506,TANJUNG JABUNG TIMUR,1506,TANJUNG JABUNG TIMUR,1506,TANJUNG JABUNG TIMUR,1506,TANJUNG JABUNG TIMUR,1506,TANJUNG JABUNG TIMUR,1506,TANJUNG JABUNG TIMUR,1506,TANJUNG JABUNG TIMUR
702,BATANGHARI,504,TANDJUNG DJABUNG,504,TANJUNG JABUNG,1505,TANJUNG JABUNG,1507,TANJUNG JABUNG BARAT,1507,TANJUNG JABUNG BARAT,1507,TANJUNG JABUNG BARAT,1507,TANJUNG JABUNG BARAT,1507,TANJUNG JABUNG BARAT,1507,TANJUNG JABUNG BARAT,1507,TANJUNG JABUNG BARAT,1507,TANJUNG JABUNG BARAT,1507,TANJUNG JABUNG BARAT,1507,TANJUNG JABUNG BARAT,1507,TANJUNG JABUNG BARAT,1507,TANJUNG JABUNG BARAT,1507,TANJUNG JABUNG BARAT,1507,TANJUNG JABUNG BARAT,1507,TANJUNG JABUNG BARAT,1507,TANJUNG JABUNG BARAT,1507,TANJUNG JABUNG BARAT
703,MERANGIN,505,BUNGO TEBO,505,BUNGO TEBO,1502,BUNGO TEBO,1508,TEBO,1508,TEBO,1508,TEBO,1508,TEBO,1508,TEBO,1508,TEBO,1508,TEBO,1508,TEBO,1508,TEBO,1508,TEBO,1508,TEBO,1508,TEBO,1508,TEBO,1508,TEBO,1508,TEBO,1508,TEBO,1508,TEBO
703,MERANGIN,505,BUNGO TEBO,505,BUNGO TEBO,1502,BUNGO TEBO,1509,BUNGO,1509,BUNGO,1509,BUNGO,1509,BUNGO,1509,BUNGO,1509,BUNGO,1509,BUNGO,1509,BUNGO,1509,BUNGO,1509,BUNGO,1509,BUNGO,1509,BUNGO,1509,BUNGO,1509,BUNGO,1509,BUNGO,1509,BUNGO,1509,BUNGO
701,DJAMBI,506,DJAMBI,506,KOTA JAMBI,1571,JAMBI,1571,KOTA JAMBI,1571,JAMBI,1571,JAMBI,1571,JAMBI,1571,JAMBI,1571,JAMBI,1571,JAMBI,1571,JAMBI,1571,JAMBI,1571,JAMBI,1571,JAMBI,1571,JAMBI,1571,JAMBI,1571,JAMBI,1571,JAMBI,1571,JAMBI,1571,JAMBI
704,KERINTJI,501,KERINTJI,501,KERINCI,1501,KERINCI,1501,KERINCI,1572,SUNGAI PENUH,1572,SUNGAI PENUH,1572,SUNGAI PENUH,1572,SUNGAI PENUH,1572,SUNGAI PENUH,1572,SUNGAI PENUH,1572,SUNGAI PENUH,1572,SUNGAI PENUH,1572,SUNGAI PENUH,1572,SUNGAI PENUH,1572,SUNGAI PENUH,1572,SUNGAI PENUH,1572,SUNGAI PENUH,1572,SUNGAI PENUH,1572,SUNGAI PENUH,1572,SUNGAI PENUH
803,INDRAGIRI,401,INDRAGIRI ULU,401,INDRAGIRI HULU,1401,INDRAGIRI HULU,1401,KUANTAN SINGINGI,1401,KUANTAN SINGINGI,1401,KUANTAN SINGINGI,1401,KUANTAN SINGINGI,1401,KUANTAN SINGINGI,1401,KUANTAN SINGINGI,1401,KUANTAN SINGINGI,1401,KUANTAN SINGINGI,1401,KUANTAN SINGINGI,1401,KUANTAN SINGINGI,1401,KUANTAN SINGINGI,1401,KUANTAN SINGINGI,1401,KUANTAN SINGINGI,1401,KUANTAN SINGINGI,1401,KUANTAN SINGINGI,1401,KUANTAN SINGINGI,1401,KUANTAN SINGINGI
803,INDRAGIRI,401,INDRAGIRI ULU,401,INDRAGIRI HULU,1401,INDRAGIRI HULU,1402,INDRAGIRI HULU,1402,INDRAGIRI HULU,1402,INDRAGIRI HULU,1402,INDRAGIRI HULU,1402,INDRAGIRI HULU,1402,INDRAGIRI HULU,1402,INDRAGIRI HULU,1402,INDRAGIRI HULU,1402,INDRAGIRI HULU,1402,INDRAGIRI HULU,1402,INDRAGIRI HULU,1402,INDRAGIRI HULU,1402,INDRAGIRI HULU,1402,INDRAGIRI HULU,1402,INDRAGIRI HULU,1402,INDRAGIRI HULU,1402,INDRAGIRI HULU
803,INDRAGIRI,402,INDRAGIRI ILIR,402,INDRAGIRI HILIR,1402,INDRAGIRI ILIR,1403,INDRAGIRI HILIR,1403,INDRAGIRI HILIR,1403,INDRAGIRI HILIR,1403,INDRAGIRI HILIR,1403,INDRAGIRI HILIR,1403,INDRAGIRI HILIR,1403,INDRAGIRI HILIR,1403,INDRAGIRI HILIR,1403,INDRAGIRI HILIR,1403,INDRAGIRI HILIR,1403,INDRAGIRI HILIR,1403,INDRAGIRI HILIR,1403,INDRAGIRI HILIR,1403,INDRAGIRI HILIR,1403,INDRAGIRI HILIR,1403,INDRAGIRI HILIR,1403,INDRAGIRI HILIR
802,KAMPAR,404,KAMPAR,404,KAMPAR,1404,KAMPAR,1404,PELALAWAN,1404,PELALAWAN,1404,PELALAWAN,1404,PELALAWAN,1404,PELALAWAN,1404,PELALAWAN,1404,PELALAWAN,1404,PELALAWAN,1404,PELALAWAN,1404,PELALAWAN,1404,PELALAWAN,1404,PELALAWAN,1404,PELALAWAN,1404,PELALAWAN,1404,PELALAWAN,1404,PELALAWAN,1404,PELALAWAN
804,BENGKALIS,405,BENGKALIS,405,BENGKALIS,1405,BENGKALIS,1405,SIAK,1405,S I A K,1405,S I A K,1405,S I A K,1405,S I A K,1405,S I A K,1405,S I A K,1405,S I A K,1405,S I A K,1405,S I A K,1405,S I A K,1405,S I A K,1405,S I A K,1405,S I A K,1405,S I A K,1405,S I A K,1405,S I A K
802,KAMPAR,404,KAMPAR,404,KAMPAR,1404,KAMPAR,1406,KAMPAR,1406,KAMPAR,1406,KAMPAR,1406,KAMPAR,1406,KAMPAR,1406,KAMPAR,1406,KAMPAR,1406,KAMPAR,1406,KAMPAR,1406,KAMPAR,1406,KAMPAR,1406,KAMPAR,1406,KAMPAR,1406,KAMPAR,1406,KAMPAR,1406,KAMPAR,1406,KAMPAR
802,KAMPAR,404,KAMPAR,404,KAMPAR,1404,KAMPAR,1407,ROKAN HULU,1407,ROKAN HULU,1407,ROKAN HULU,1407,ROKAN HULU,1407,ROKAN HULU,1407,ROKAN HULU,1407,ROKAN HULU,1407,ROKAN HULU,1407,ROKAN HULU,1407,ROKAN HULU,1407,ROKAN HULU,1407,ROKAN HULU,1407,ROKAN HULU,1407,ROKAN HULU,1407,ROKAN HULU,1407,ROKAN HULU,1407,ROKAN HULU
804,BENGKALIS,405,BENGKALIS,405,BENGKALIS,1405,BENGKALIS,1408,BENGKALIS,1408,BENGKALIS,1408,BENGKALIS,1408,BENGKALIS,1408,BENGKALIS,1408,BENGKALIS,1408,BENGKALIS,1408,BENGKALIS,1408,BENGKALIS,1408,BENGKALIS,1408,BENGKALIS,1408,BENGKALIS,1408,BENGKALIS,1408,BENGKALIS,1408,BENGKALIS,1408,BENGKALIS,1408,BENGKALIS
804,BENGKALIS,405,BENGKALIS,405,BENGKALIS,1405,BENGKALIS,1409,ROKAN HILIR,1409,ROKAN HILIR,1409,ROKAN HILIR,1409,ROKAN HILIR,1409,ROKAN HILIR,1409,ROKAN HILIR,1409,ROKAN HILIR,1409,ROKAN HILIR,1409,ROKAN HILIR,1409,ROKAN HILIR,1409,ROKAN HILIR,1409,ROKAN HILIR,1409,ROKAN HILIR,1409,ROKAN HILIR,1409,ROKAN HILIR,1409,ROKAN HILIR,1409,ROKAN HILIR
804,BENGKALIS,405,BENGKALIS,405,BENGKALIS,1405,BENGKALIS,1408,BENGKALIS,1410,KEPULAUAN MERANTI,1410,KEPULAUAN MERANTI,1410,KEPULAUAN MERANTI,1410,KEPULAUAN MERANTI,1410,KEPULAUAN MERANTI,1410,KEPULAUAN MERANTI,1410,KEPULAUAN MERANTI,1410,KEPULAUAN MERANTI,1410,KEPULAUAN MERANTI,1410,KEPULAUAN MERANTI,1410,KEPULAUAN MERANTI,1410,KEPULAUAN MERANTI,1410,KEPULAUAN MERANTI,1410,KEPULAUAN MERANTI,1410,KEPULAUAN MERANTI,1410,KEPULAUAN MERANTI
